id,shares
7709,1625
7710,214
7711,2316
7712,188
7713,1777
7714,993
7715,2227
7716,818
7717,91
7718,1512
7719,896
7720,342
7721,1262
7722,355
7723,1256
7724,1839
7725,1365
7726,1058
7727,1722
7728,2306
7729,660
7730,400
7731,833
7732,2303
7733,1631
7734,2335
7735,2178
7736,1854
7737,1825
7738,1697
7739,843
7740,2005
7741,1796
7742,1701
7743,1501
7744,1108
7745,796
7746,1829
7747,415
7748,2346
7749,1182
7750,481
7751,76
7752,700
7753,2251
7754,708
7755,2066
7756,1079
7757,1279
7758,1620
7759,1403
7760,149
7761,227
7762,1740
7763,816
7764,2181
7765,797
7766,356
7767,396
7768,1213
7769,743
7770,998
7771,1699
7772,512
7773,94
7774,1568
7775,1265
7776,2132
7777,1834
7778,1136
7779,234
7780,2185
7781,1288
7782,905
7783,596
7784,924
7785,1911
7786,2013
7787,1818
7788,2122
7789,1981
7790,1561
7791,507
7792,836
7793,1178
7794,500
7795,2231
7796,351
7797,710
7798,1309
7799,1476
7800,265
7801,951
7802,883
7803,1327
7804,123
7805,450
7806,599
7807,1598
7808,36
7809,1786
7810,283
7811,1484
7812,1504
7813,1120
7814,1943
7815,139
7816,1904
7817,2002
7818,1788
7819,2064
7820,2160
7821,2154
7822,249
7823,756
7824,2149
7825,2207
7826,1323
7827,1325
7828,788
7829,2281
7830,491
7831,1567
7832,814
7833,2207
7834,1750
7835,585
7836,1268
7837,2313
7838,1157
7839,1067
7840,1506
7841,1170
7842,1515
7843,2318
7844,1858
7845,1511
7846,1223
7847,2224
7848,1919
7849,1610
7850,436
7851,901
7852,2335
7853,211
7854,611
7855,342
7856,1125
7857,329
7858,623
7859,718
7860,1267
7861,2376
7862,2194
7863,1481
7864,261
7865,1979
7866,666
7867,2357
7868,232
7869,119
7870,115
7871,2235
7872,1952
7873,344
7874,1312
7875,488
7876,1945
7877,173
7878,1064
7879,1717
7880,770
7881,1021
7882,138
7883,1435
7884,1395
7885,1743
7886,538
7887,999
7888,1867
7889,152
7890,335
7891,673
7892,1746
7893,348
7894,408
7895,1002
7896,744
7897,132
7898,1457
7899,1071
7900,363
7901,133
7902,164
7903,1962
7904,2155
7905,981
7906,1857
7907,2013
7908,1554
7909,1320
7910,714
7911,2198
7912,1583
7913,522
7914,2389
7915,1833
7916,1774
7917,923
7918,382
7919,1643
7920,1794
7921,1989
7922,1243
7923,1007
7924,1419
7925,1055
7926,718
7927,1717
7928,1136
7929,1429
7930,184
7931,544
7932,796
7933,675
7934,231
7935,2030
7936,952
7937,1559
7938,251
7939,864
7940,1988
7941,828
7942,1837
7943,1829
7944,617
7945,829
7946,1284
7947,620
7948,1198
7949,1006
7950,594
7951,1077
7952,1761
7953,1103
7954,140
7955,1036
7956,2067
7957,2190
7958,1672
7959,1502
7960,171
7961,1918
7962,891
7963,1337
7964,150
7965,1059
7966,2237
7967,808
7968,1588
7969,1154
7970,859
7971,492
7972,950
7973,851
7974,87
7975,375
7976,1408
7977,152
7978,1024
7979,2093
7980,65
7981,569
7982,1533
7983,836
7984,993
7985,2254
7986,905
7987,1381
7988,619
7989,122
7990,1074
7991,394
7992,931
7993,825
7994,1631
7995,39
7996,1559
7997,804
7998,1051
7999,1224
8000,113
8001,2165
8002,232
8003,1679
8004,240
8005,233
8006,2308
8007,118
8008,564
8009,1807
8010,150
8011,86
8012,1239
8013,93
8014,1231
8015,1850
8016,1056
8017,5
8018,23
8019,867
8020,404
8021,1629
8022,2103
8023,1044
8024,1708
8025,38
8026,756
8027,1787
8028,540
8029,1658
8030,192
8031,1941
8032,819
8033,562
8034,274
8035,2028
8036,235
8037,167
8038,315
8039,1780
8040,1178
8041,2055
8042,309
8043,443
8044,550
8045,1504
8046,590
8047,1173
8048,2394
8049,2380
8050,1419
8051,2353
8052,2113
8053,553
8054,1215
8055,1728
8056,326
8057,215
8058,505
8059,2160
8060,1743
8061,1616
8062,1782
8063,1919
8064,865
8065,282
8066,328
8067,944
8068,900
8069,2020
8070,1027
8071,1101
8072,290
8073,888
8074,1400
8075,369
8076,1091
8077,1137
8078,1098
8079,2077
8080,1921
8081,1606
8082,1047
8083,1298
8084,1207
8085,1070
8086,2129
8087,1334
8088,141
8089,1809
8090,794
8091,2034
8092,464
8093,1052
8094,58
8095,2308
8096,791
8097,618
8098,125
8099,1192
8100,855
8101,1960
8102,522
8103,1058
8104,992
8105,1923
8106,1885
8107,681
8108,2327
8109,1699
8110,2077
8111,1461
8112,173
8113,275
8114,931
8115,229
8116,843
8117,555
8118,1647
8119,1030
8120,1043
8121,2282
8122,463
8123,624
8124,1929
8125,770
8126,1625
8127,86
8128,1657
8129,1488
8130,1648
8131,2350
8132,43
8133,1622
8134,235
8135,2122
8136,556
8137,429
8138,1480
8139,1589
8140,277
8141,169
8142,531
8143,851
8144,861
8145,1656
8146,865
8147,610
8148,2072
8149,1668
8150,493
8151,1950
8152,2124
8153,1913
8154,1669
8155,2018
8156,1703
8157,125
8158,589
8159,2333
8160,2380
8161,2342
8162,191
8163,2369
8164,1132
8165,1316
8166,512
8167,1055
8168,1515
8169,1349
8170,439
8171,1068
8172,83
8173,1615
8174,846
8175,76
8176,1224
8177,1918
8178,1187
8179,215
8180,2287
8181,2060
8182,1387
8183,1505
8184,229
8185,135
8186,596
8187,860
8188,1500
8189,92
8190,196
8191,1175
8192,1092
8193,688
8194,1114
8195,335
8196,1641
8197,1438
8198,2383
8199,256
8200,2345
8201,2109
8202,988
8203,208
8204,1843
8205,439
8206,1254
8207,909
8208,2083
8209,1880
8210,2111
8211,543
8212,2029
8213,722
8214,1727
8215,348
8216,703
8217,1631
8218,1128
8219,1728
8220,273
8221,669
8222,1474
8223,1397
8224,2094
8225,914
8226,204
8227,2346
8228,1400
8229,991
8230,263
8231,377
8232,1105
8233,2288
8234,1143
8235,2380
8236,296
8237,529
8238,1947
8239,1473
8240,567
8241,1157
8242,1483
8243,1623
8244,752
8245,996
8246,1876
8247,561
8248,1252
8249,2146
8250,1791
8251,2159
8252,184
8253,1072
8254,1112
8255,152
8256,1234
8257,1777
8258,2166
8259,1763
8260,147
8261,1415
8262,498
8263,406
8264,2363
8265,599
8266,848
8267,255
8268,1540
8269,1319
8270,756
8271,1824
8272,1843
8273,503
8274,103
8275,216
8276,114
8277,269
8278,131
8279,1184
8280,151
8281,2057
8282,213
8283,975
8284,1593
8285,947
8286,2248
8287,460
8288,904
8289,135
8290,166
8291,2284
8292,512
8293,1777
8294,2130
8295,2246
8296,1349
8297,1108
8298,898
8299,277
8300,1452
8301,359
8302,1998
8303,1976
8304,25
8305,1859
8306,870
8307,270
8308,918
8309,724
8310,2091
8311,1022
8312,1720
8313,538
8314,2163
8315,1174
8316,895
8317,867
8318,667
8319,173
8320,136
8321,840
8322,602
8323,1935
8324,56
8325,423
8326,340
8327,644
8328,1059
8329,635
8330,2157
8331,1104
8332,1615
8333,11
8334,1187
8335,1985
8336,2399
8337,1124
8338,212
8339,2030
8340,1196
8341,1795
8342,357
8343,485
8344,2376
8345,2393
8346,1454
8347,104
8348,709
8349,1127
8350,67
8351,1087
8352,1049
8353,1855
8354,523
8355,51
8356,531
8357,1424
8358,784
8359,1171
8360,402
8361,33
8362,1042
8363,2134
8364,849
8365,687
8366,2379
8367,259
8368,1050
8369,854
8370,2206
8371,1199
8372,1333
8373,230
8374,1360
8375,120
8376,1503
8377,2239
8378,1551
8379,813
8380,1782
8381,239
8382,72
8383,726
8384,106
8385,990
8386,2336
8387,666
8388,78
8389,161
8390,1324
8391,171
8392,2319
8393,403
8394,969
8395,1997
8396,1023
8397,2384
8398,987
8399,828
8400,1417
8401,336
8402,1469
8403,394
8404,1924
8405,464
8406,1617
8407,1451
8408,76
8409,1873
8410,2340
8411,277
8412,2333
8413,317
8414,506
8415,1963
8416,2232
8417,558
8418,1254
8419,1399
8420,764
8421,793
8422,1343
8423,111
8424,328
8425,1035
8426,1205
8427,353
8428,1475
8429,1846
8430,911
8431,2220
8432,1928
8433,1504
8434,906
8435,1402
8436,1269
8437,1352
8438,2204
8439,1225
8440,873
8441,835
8442,51
8443,176
8444,2324
8445,91
8446,1431
8447,1420
8448,5
8449,1387
8450,1187
8451,983
8452,1223
8453,2175
8454,1928
8455,1222
8456,1889
8457,1365
8458,2328
8459,320
8460,414
8461,151
8462,2247
8463,147
8464,1366
8465,1947
8466,1276
8467,880
8468,1377
8469,842
8470,2186
8471,886
8472,467
8473,2093
8474,2142
8475,348
8476,186
8477,591
8478,2069
8479,318
8480,1338
8481,1923
8482,1537
8483,1704
8484,1058
8485,2173
8486,58
8487,551
8488,812
8489,974
8490,140
8491,1968
8492,1402
8493,2062
8494,339
8495,403
8496,1027
8497,769
8498,1401
8499,1634
8500,1530
8501,1108
8502,1292
8503,1643
8504,2324
8505,1461
8506,730
8507,1790
8508,2368
8509,270
8510,44
8511,455
8512,828
8513,1769
8514,2116
8515,1018
8516,2009
8517,1778
8518,913
8519,2289
8520,80
8521,135
8522,2088
8523,38
8524,830
8525,1533
8526,1046
8527,1992
8528,2366
8529,479
8530,1037
8531,305
8532,1402
8533,1198
8534,669
8535,980
8536,567
8537,1610
8538,2371
8539,1994
8540,419
8541,928
8542,2329
8543,2218
8544,1252
8545,2309
8546,1472
8547,772
8548,2373
8549,162
8550,803
8551,1162
8552,2203
8553,834
8554,851
8555,1330
8556,1096
8557,264
8558,2075
8559,1658
8560,180
8561,725
8562,485
8563,1636
8564,994
8565,1056
8566,932
8567,281
8568,1487
8569,979
8570,1832
8571,732
8572,2050
8573,182
8574,1740
8575,473
8576,437
8577,1539
8578,295
8579,1197
8580,1547
8581,546
8582,617
8583,1929
8584,877
8585,1485
8586,840
8587,1340
8588,1119
8589,899
8590,774
8591,1840
8592,925
8593,1899
8594,1519
8595,1753
8596,656
8597,854
8598,23
8599,1428
8600,1031
8601,1006
8602,671
8603,1227
8604,1948
8605,1622
8606,764
8607,632
8608,1272
8609,2223
8610,893
8611,1610
8612,1542
8613,260
8614,872
8615,2139
8616,438
8617,1821
8618,329
8619,594
8620,1562
8621,1211
8622,1714
8623,1024
8624,890
8625,890
8626,1139
8627,1408
8628,2246
8629,252
8630,1117
8631,2017
8632,44
8633,2076
8634,1523
8635,951
8636,667
8637,1325
8638,2179
8639,1434
8640,2346
8641,2182
8642,541
8643,1335
8644,87
8645,1145
8646,858
8647,2337
8648,845
8649,1132
8650,1681
8651,903
8652,755
8653,231
8654,1225
8655,731
8656,363
8657,440
8658,955
8659,1532
8660,2043
8661,1907
8662,1130
8663,1372
8664,2269
8665,1430
8666,1464
8667,1557
8668,2387
8669,32
8670,2103
8671,2253
8672,1125
8673,404
8674,1948
8675,1820
8676,1104
8677,2353
8678,2315
8679,1684
8680,153
8681,697
8682,872
8683,812
8684,954
8685,1703
8686,1460
8687,2096
8688,1145
8689,2028
8690,347
8691,1067
8692,372
8693,387
8694,1947
8695,528
8696,1522
8697,1615
8698,1474
8699,1381
8700,1601
8701,55
8702,1185
8703,236
8704,509
8705,1542
8706,178
8707,2239
8708,502
8709,591
8710,1861
8711,839
8712,1077
8713,416
8714,77
8715,2240
8716,2140
8717,44
8718,2097
8719,1481
8720,1488
8721,2137
8722,1923
8723,1317
8724,1391
8725,1027
8726,263
8727,833
8728,2369
8729,850
8730,2195
8731,1857
8732,1641
8733,608
8734,1575
8735,757
8736,1175
8737,449
8738,686
8739,1848
8740,635
8741,2079
8742,672
8743,1592
8744,263
8745,853
8746,1977
8747,1631
8748,1798
8749,1143
8750,2162
8751,309
8752,716
8753,930
8754,1613
8755,303
8756,874
8757,1818
8758,707
8759,606
8760,123
8761,1265
8762,1043
8763,2043
8764,2166
8765,1377
8766,1171
8767,909
8768,291
8769,2294
8770,1279
8771,1811
8772,2039
8773,21
8774,1899
8775,1570
8776,379
8777,1416
8778,844
8779,880
8780,67
8781,132
8782,2355
8783,1652
8784,1774
8785,1034
8786,2286
8787,2183
8788,1872
8789,2018
8790,1193
8791,2273
8792,1792
8793,889
8794,1068
8795,259
8796,2081
8797,2231
8798,988
8799,856
8800,921
8801,923
8802,203
8803,1680
8804,787
8805,56
8806,808
8807,1327
8808,41
8809,142
8810,1268
8811,2135
8812,2307
8813,1636
8814,2175
8815,335
8816,440
8817,1987
8818,1444
8819,399
8820,880
8821,324
8822,798
8823,1301
8824,293
8825,1213
8826,672
8827,1319
8828,1656
8829,1906
8830,759
8831,1549
8832,449
8833,860
8834,1761
8835,268
8836,1599
8837,555
8838,1722
8839,982
8840,1217
8841,781
8842,2010
8843,1905
8844,819
8845,1868
8846,1034
8847,1260
8848,2140
8849,2017
8850,906
8851,1522
8852,218
8853,1244
8854,1454
8855,136
8856,848
8857,2395
8858,1335
8859,1859
8860,796
8861,168
8862,1171
8863,825
8864,1514
8865,650
8866,1034
8867,963
8868,1308
8869,18
8870,2197
8871,69
8872,1502
8873,304
8874,1663
8875,1904
8876,38
8877,1344
8878,2231
8879,867
8880,2045
8881,2195
8882,2324
8883,2197
8884,319
8885,2054
8886,406
8887,66
8888,1263
8889,1378
8890,2119
8891,2369
8892,286
8893,1801
8894,1821
8895,1923
8896,167
8897,1537
8898,1955
8899,814
8900,2379
8901,272
8902,18
8903,1474
8904,791
8905,919
8906,1333
8907,1522
8908,1176
8909,1111
8910,2080
8911,1816
8912,1790
8913,671
8914,1741
8915,42
8916,75
8917,792
8918,1000
8919,862
8920,1222
8921,1041
8922,1568
8923,852
8924,1273
8925,133
8926,1346
8927,926
8928,1910
8929,1381
8930,1237
8931,1389
8932,1908
8933,2024
8934,627
8935,2396
8936,167
8937,274
8938,1221
8939,296
8940,1823
8941,523
8942,506
8943,827
8944,1366
8945,373
8946,1906
8947,1409
8948,1119
8949,1067
8950,2104
8951,1945
8952,1558
8953,707
8954,620
8955,964
8956,1036
8957,98
8958,634
8959,379
8960,229
8961,926
8962,3
8963,1164
8964,562
8965,633
8966,2290
8967,878
8968,968
8969,244
8970,1138
8971,1664
8972,1259
8973,1485
8974,343
8975,1461
8976,2254
8977,361
8978,1493
8979,466
8980,354
8981,879
8982,816
8983,1981
8984,1943
8985,2097
8986,1463
8987,2129
8988,1426
8989,2346
8990,828
8991,2179
8992,959
8993,826
8994,1959
8995,383
8996,2181
8997,1666
8998,1478
8999,2218
9000,936
9001,447
9002,2028
9003,825
9004,766
9005,2136
9006,1231
9007,510
9008,1311
9009,1709
9010,1421
9011,1585
9012,1550
9013,94
9014,658
9015,2358
9016,2170
9017,1297
9018,1616
9019,2168
9020,446
9021,2001
9022,1060
9023,2002
9024,364
9025,540
9026,202
9027,738
9028,743
9029,136
9030,2354
9031,119
9032,2087
9033,1346
9034,1951
9035,978
9036,1491
9037,2074
9038,2005
9039,2200
9040,1655
9041,1191
9042,2221
9043,1643
9044,1054
9045,2363
9046,820
9047,203
9048,1220
9049,858
9050,878
9051,2053
9052,1217
9053,1054
9054,1738
9055,521
9056,1869
9057,266
9058,10
9059,497
9060,1775
9061,565
9062,1553
9063,637
9064,2393
9065,990
9066,2297
9067,1100
9068,1372
9069,383
9070,1632
9071,1386
9072,278
9073,2267
9074,2004
9075,1628
9076,18
9077,311
9078,876
9079,1218
9080,2399
9081,414
9082,249
9083,479
9084,42
9085,224
9086,538
9087,119
9088,2296
9089,2220
9090,341
9091,2252
9092,2061
9093,132
9094,268
9095,1698
9096,1624
9097,1472
9098,2346
9099,2277
9100,0
9101,846
9102,369
9103,364
9104,427
9105,2076
9106,1559
9107,749
9108,797
9109,1597
9110,2152
9111,593
9112,598
9113,1817
9114,839
9115,907
9116,1959
9117,202
9118,203
9119,218
9120,1916
9121,548
9122,2102
9123,1991
9124,542
9125,817
9126,2294
9127,257
9128,2368
9129,1535
9130,333
9131,1189
9132,2271
9133,570
9134,294
9135,1505
9136,2012
9137,2215
9138,2001
9139,1877
9140,1579
9141,1836
9142,2320
9143,2327
9144,2146
9145,1327
9146,2200
9147,905
9148,346
9149,1915
9150,2094
9151,1683
9152,1961
9153,1753
9154,2183
9155,1532
9156,1548
9157,678
9158,1323
9159,703
9160,2142
9161,1513
9162,1261
9163,1857
9164,234
9165,833
9166,1913
9167,5
9168,2242
9169,770
9170,1808
9171,21
9172,2250
9173,1357
9174,165
9175,1147
9176,201
9177,212
9178,999
9179,450
9180,1578
9181,1965
9182,2018
9183,1792
9184,1778
9185,917
9186,1756
9187,1062
9188,1202
9189,1472
9190,551
9191,2204
9192,82
9193,2223
9194,723
9195,648
9196,1097
9197,847
9198,233
9199,1140
9200,1550
9201,1849
9202,200
9203,702
9204,1436
9205,185
9206,2361
9207,1286
9208,51
9209,519
9210,759
9211,754
9212,1179
9213,122
9214,325
9215,661
9216,314
9217,96
9218,1798
9219,2378
9220,400
9221,20
9222,1485
9223,502
9224,620
9225,665
9226,1620
9227,886
9228,2391
9229,1292
9230,807
9231,1089
9232,2060
9233,1269
9234,1347
9235,838
9236,462
9237,1439
9238,1054
9239,1354
9240,39
9241,498
9242,2210
9243,1032
9244,392
9245,734
9246,2087
9247,781
9248,671
9249,1943
9250,276
9251,322
9252,722
9253,458
9254,2012
9255,1445
9256,651
9257,1807
9258,210
9259,1029
9260,1056
9261,1267
9262,321
9263,2267
9264,1747
9265,1650
9266,612
9267,1630
9268,940
9269,1415
9270,1084
9271,1854
9272,409
9273,2018
9274,1574
9275,606
9276,1336
9277,273
9278,1455
9279,469
9280,1875
9281,1811
9282,1641
9283,1903
9284,232
9285,809
9286,2118
9287,293
9288,552
9289,1139
9290,638
9291,490
9292,2111
9293,1739
9294,1143
9295,69
9296,1280
9297,2038
9298,1280
9299,1169
9300,806
9301,1164
9302,357
9303,1354
9304,1187
9305,269
9306,130
9307,1679
9308,1009
9309,1447
9310,1757
9311,1180
9312,380
9313,713
9314,23
9315,651
9316,729
9317,1075
9318,1109
9319,2357
9320,162
9321,1600
9322,624
9323,1519
9324,334
9325,707
9326,10
9327,1607
9328,561
9329,2372
9330,1158
9331,2225
9332,1732
9333,47
9334,1766
9335,1126
9336,2082
9337,1276
9338,1769
9339,915
9340,1692
9341,1552
9342,2373
9343,13
9344,1768
9345,2150
9346,1665
9347,1887
9348,1336
9349,2024
9350,2292
9351,84
9352,1284
9353,1364
9354,445
9355,1246
9356,1024
9357,1564
9358,964
9359,569
9360,586
9361,1788
9362,967
9363,1582
9364,499
9365,1168
9366,1582
9367,2310
9368,2105
9369,1394
9370,716
9371,413
9372,388
9373,1441
9374,525
9375,580
9376,2385
9377,463
9378,1784
9379,82
9380,1517
9381,368
9382,1057
9383,570
9384,1509
9385,1692
9386,728
9387,1828
9388,532
9389,894
9390,1532
9391,453
9392,572
9393,582
9394,1549
9395,1584
9396,1012
9397,694
9398,845
9399,1383
9400,2243
9401,1880
9402,1151
9403,1403
9404,2207
9405,2305
9406,1389
9407,1067
9408,1032
9409,491
9410,2127
9411,2038
9412,1411
9413,2246
9414,80
9415,213
9416,1778
9417,663
9418,1150
9419,1383
9420,2331
9421,2223
9422,879
9423,1593
9424,1066
9425,1334
9426,1974
9427,1490
9428,294
9429,1559
9430,1391
9431,1716
9432,1245
9433,1572
9434,882
9435,644
9436,1069
9437,35
9438,535
9439,416
9440,1916
9441,727
9442,1793
9443,243
9444,1084
9445,1690
9446,1843
9447,915
9448,1273
9449,1567
9450,1676
9451,954
9452,885
9453,772
9454,713
9455,2287
9456,1650
9457,908
9458,446
9459,1536
9460,295
9461,1999
9462,1579
9463,2302
9464,2109
9465,556
9466,387
9467,959
9468,1369
9469,863
9470,1649
9471,732
9472,283
9473,1648
9474,924
9475,932
9476,272
9477,777
9478,1336
9479,2315
9480,1057
9481,1701
9482,556
9483,1810
9484,1583
9485,1457
9486,2317
9487,1937
9488,248
9489,291
9490,1366
9491,1010
9492,662
9493,866
9494,1227
9495,1372
9496,1650
9497,1572
9498,1258
9499,1260
9500,2286
9501,821
9502,441
9503,2177
9504,1653
9505,43
9506,694
9507,656
9508,2055
9509,1620
9510,191
9511,239
9512,750
9513,161
9514,547
9515,66
9516,649
9517,585
9518,288
9519,769
9520,1477
9521,607
9522,1824
9523,636
9524,1527
9525,1609
9526,443
9527,1404
9528,387
9529,749
9530,601
9531,2043
9532,1721
9533,349
9534,2042
9535,1232
9536,1382
9537,1810
9538,84
9539,84
9540,806
9541,1694
9542,1016
9543,1703
9544,1221
9545,1170
9546,1241
9547,606
9548,1629
9549,1113
9550,610
9551,346
9552,1250
9553,490
9554,1599
9555,124
9556,1871
9557,2325
9558,1987
9559,63
9560,1118
9561,6
9562,675
9563,11
9564,1985
9565,1777
9566,651
9567,1
9568,533
9569,272
9570,1246
9571,317
9572,1339
9573,477
9574,1527
9575,1460
9576,1150
9577,2222
9578,2281
9579,1898
9580,1498
9581,766
9582,1726
9583,1086
9584,640
9585,1717
9586,2151
9587,1046
9588,1963
9589,726
9590,1588
9591,1398
9592,1310
9593,1620
9594,422
9595,1269
9596,1504
9597,1734
9598,724
9599,1045
9600,226
9601,394
9602,1971
9603,1248
9604,2215
9605,1092
9606,905
9607,275
9608,968
9609,1223
9610,2258
9611,618
9612,45
9613,2104
9614,1467
9615,203
9616,1297
9617,276
9618,1932
9619,1634
9620,1671
9621,1342
9622,1259
9623,4
9624,823
9625,2140
9626,1990
9627,483
9628,594
9629,1727
9630,1555
9631,184
9632,2276
9633,1071
9634,1093
9635,1278
9636,752
9637,2263
9638,657
9639,2123
9640,707
9641,416
9642,792
9643,1246
9644,2276
9645,2230
9646,657
9647,1468
9648,1824
9649,588
9650,836
9651,2323
9652,1606
9653,1229
9654,593
9655,1099
9656,1032
9657,1160
9658,1124
9659,1573
9660,1320
9661,1247
9662,723
9663,18
9664,911
9665,2091
9666,168
9667,1053
9668,233
9669,2388
9670,1545
9671,277
9672,15
9673,1004
9674,786
9675,2235
9676,882
9677,1737
9678,2087
9679,993
9680,1530
9681,1702
9682,1148
9683,1226
9684,2130
9685,1783
9686,1399
9687,1920
9688,1357
9689,2308
9690,2378
9691,2128
9692,2376
9693,291
9694,1139
9695,1315
9696,1496
9697,2271
9698,561
9699,1334
9700,252
9701,620
9702,1180
9703,526
9704,153
9705,331
9706,737
9707,1340
9708,55
9709,1805
9710,1425
9711,1840
9712,1913
9713,944
9714,417
9715,1407
9716,1997
9717,969
9718,1212
9719,1841
9720,765
9721,2261
9722,1083
9723,1410
9724,893
9725,1610
9726,942
9727,998
9728,1220
9729,2204
9730,71
9731,1199
9732,1082
9733,1747
9734,599
9735,1261
9736,189
9737,1491
9738,578
9739,1182
9740,350
9741,2141
9742,1759
9743,919
9744,909
9745,1409
9746,2188
9747,1699
9748,1177
9749,1891
9750,2130
9751,1561
9752,919
9753,298
9754,1516
9755,242
9756,1504
9757,1445
9758,862
9759,1598
9760,29
9761,1656
9762,1288
9763,1178
9764,1079
9765,2137
9766,250
9767,1252
9768,1705
9769,795
9770,852
9771,1384
9772,925
9773,244
9774,1127
9775,1931
9776,671
9777,74
9778,702
9779,1402
9780,112
9781,175
9782,153
9783,1536
9784,1498
9785,962
9786,651
9787,1729
9788,1154
9789,510
9790,860
9791,1789
9792,743
9793,1093
9794,210
9795,1918
9796,1631
9797,244
9798,860
9799,1243
9800,2377
9801,2064
9802,900
9803,1815
9804,2107
9805,1853
9806,985
9807,131
9808,1493
9809,1862
9810,626
9811,729
9812,2352
9813,125
9814,1034
9815,731
9816,1090
9817,440
9818,844
9819,528
9820,659
9821,119
9822,2276
9823,1402
9824,1658
9825,2138
9826,763
9827,1900
9828,2298
9829,680
9830,1168
9831,1197
9832,1945
9833,884
9834,497
9835,1312
9836,617
9837,313
9838,2183
9839,2181
9840,2092
9841,1643
9842,119
9843,1171
9844,967
9845,994
9846,346
9847,480
9848,641
9849,2167
9850,1009
9851,1138
9852,2271
9853,744
9854,1035
9855,422
9856,933
9857,2215
9858,2393
9859,900
9860,1131
9861,161
9862,1899
9863,172
9864,734
9865,1297
9866,877
9867,936
9868,2258
9869,3
9870,81
9871,273
9872,412
9873,867
9874,1114
9875,792
9876,1264
9877,1739
9878,1332
9879,519
9880,1376
9881,381
9882,1762
9883,134
9884,1338
9885,989
9886,2349
9887,249
9888,2201
9889,832
9890,482
9891,2243
9892,1645
9893,2071
9894,474
9895,2094
9896,898
9897,2218
9898,2266
9899,1689
9900,881
9901,211
9902,1815
9903,167
9904,2033
9905,1157
9906,804
9907,1543
9908,1562
9909,1705
9910,2337
9911,2125
